,LGROUP,MGROUP,SGROUP,DGROUP,LGROUP_NAME,MGROUP_NAME,SGROUP_NAME,DGROUP_NAME,LMSD_CODE
787,70,2,13,29,식품,신선식품/가공식품,생선/해산물,쭈꾸미,70021329
788,70,2,13,30,식품,신선식품/가공식품,생선/해산물,홍어,70021330
789,70,2,13,31,식품,신선식품/가공식품,생선/해산물,홍합,70021331
790,70,2,14,1,식품,신선식품/가공식품,생수/주스/음료,건강음료,70021401
791,70,2,14,2,식품,신선식품/가공식품,생수/주스/음료,과즙음료,70021402
792,70,2,14,3,식품,신선식품/가공식품,생수/주스/음료,기타 생수/주스/음료,70021403
793,70,2,14,4,식품,신선식품/가공식품,생수/주스/음료,레몬에이드음료,70021404
794,70,2,14,5,식품,신선식품/가공식품,생수/주스/음료,무알콜 음료,70021405
795,70,2,14,6,식품,신선식품/가공식품,생수/주스/음료,사이다,70021406
796,70,2,14,7,식품,신선식품/가공식품,생수/주스/음료,생수,70021407
797,70,2,14,8,식품,신선식품/가공식품,생수/주스/음료,생수/주스/음료 혼합세트,70021408
798,70,2,14,9,식품,신선식품/가공식품,생수/주스/음료,식혜/수정과/쌀음료,70021409
799,70,2,14,10,식품,신선식품/가공식품,생수/주스/음료,이온음료,70021410
800,70,2,14,11,식품,신선식품/가공식품,생수/주스/음료,커피음료,70021411
801,70,2,14,12,식품,신선식품/가공식품,생수/주스/음료,콜라,70021412
802,70,2,14,13,식품,신선식품/가공식품,생수/주스/음료,탄산수,70021413
803,70,2,14,14,식품,신선식품/가공식품,생수/주스/음료,홍차/녹차음료,70021414
804,70,2,15,1,식품,신선식품/가공식품,쌀/잡곡/혼합,기장,70021501
805,70,2,15,2,식품,신선식품/가공식품,쌀/잡곡/혼합,기타잡곡,70021502
806,70,2,15,3,식품,신선식품/가공식품,쌀/잡곡/혼합,녹두,70021503
807,70,2,15,4,식품,신선식품/가공식품,쌀/잡곡/혼합,들깨,70021504
808,70,2,15,5,식품,신선식품/가공식품,쌀/잡곡/혼합,메밀,70021505
809,70,2,15,6,식품,신선식품/가공식품,쌀/잡곡/혼합,미숫가루,70021506
810,70,2,15,7,식품,신선식품/가공식품,쌀/잡곡/혼합,백미(쌀),70021507
811,70,2,15,8,식품,신선식품/가공식품,쌀/잡곡/혼합,보리,70021508
812,70,2,15,9,식품,신선식품/가공식품,쌀/잡곡/혼합,수수,70021509
813,70,2,15,10,식품,신선식품/가공식품,쌀/잡곡/혼합,쌀/잡곡/혼합곡 세트,70021510
814,70,2,15,11,식품,신선식품/가공식품,쌀/잡곡/혼합,율무,70021511
815,70,2,15,12,식품,신선식품/가공식품,쌀/잡곡/혼합,참깨,70021512
816,70,2,15,13,식품,신선식품/가공식품,쌀/잡곡/혼합,찹쌀,70021513
817,70,2,15,14,식품,신선식품/가공식품,쌀/잡곡/혼합,콩,70021514
818,70,2,15,15,식품,신선식품/가공식품,쌀/잡곡/혼합,팥,70021515
819,70,2,15,16,식품,신선식품/가공식품,쌀/잡곡/혼합,현미,70021516
820,70,2,15,17,식품,신선식품/가공식품,쌀/잡곡/혼합,혼합가루,70021517
821,70,2,15,18,식품,신선식품/가공식품,쌀/잡곡/혼합,혼합곡,70021518
822,70,2,15,19,식품,신선식품/가공식품,쌀/잡곡/혼합,흑미,70021519
823,70,2,16,1,식품,신선식품/가공식품,우유/두유/유가공품,기타 유가공품/버터,70021601
824,70,2,16,2,식품,신선식품/가공식품,우유/두유/유가공품,두유,70021602
825,70,2,16,3,식품,신선식품/가공식품,우유/두유/유가공품,마가린,70021603
826,70,2,16,4,식품,신선식품/가공식품,우유/두유/유가공품,버터,70021604
827,70,2,16,5,식품,신선식품/가공식품,우유/두유/유가공품,생크림,70021605
828,70,2,16,6,식품,신선식품/가공식품,우유/두유/유가공품,요구르트,70021606
829,70,2,16,7,식품,신선식품/가공식품,우유/두유/유가공품,우유,70021607
830,70,2,16,8,식품,신선식품/가공식품,우유/두유/유가공품,정기 배달서비스,70021608
831,70,2,16,9,식품,신선식품/가공식품,우유/두유/유가공품,치즈,70021609
832,70,2,17,1,식품,신선식품/가공식품,장/양념,간장,70021701
833,70,2,17,2,식품,신선식품/가공식품,장/양념,고기양념,70021702
834,70,2,17,3,식품,신선식품/가공식품,장/양념,고추장,70021703
835,70,2,17,4,식품,신선식품/가공식품,장/양념,기타 장/양념,70021704
836,70,2,17,5,식품,신선식품/가공식품,장/양념,된장,70021705
837,70,2,17,6,식품,신선식품/가공식품,장/양념,쌈장,70021706
838,70,2,17,7,식품,신선식품/가공식품,장/양념,찌개양념,70021707
839,70,2,17,8,식품,신선식품/가공식품,장/양념,청국장,70021708
840,70,2,18,1,식품,신선식품/가공식품,잼/소스,과일잼,70021801
841,70,2,18,2,식품,신선식품/가공식품,잼/소스,기타 잼/소스,70021802
842,70,2,18,3,식품,신선식품/가공식품,잼/소스,땅콩잼/초코잼,70021803
843,70,2,18,4,식품,신선식품/가공식품,잼/소스,마요네즈,70021804
844,70,2,18,5,식품,신선식품/가공식품,잼/소스,스파게티소스,70021805
845,70,2,18,6,식품,신선식품/가공식품,잼/소스,시럽,70021806
846,70,2,18,7,식품,신선식품/가공식품,잼/소스,잼/소스 혼합세트,70021807
847,70,2,18,8,식품,신선식품/가공식품,잼/소스,케찹,70021808
848,70,2,19,1,식품,신선식품/가공식품,젓갈,기타 젓갈,70021901
849,70,2,19,2,식품,신선식품/가공식품,젓갈,명란젓,70021902
850,70,2,19,3,식품,신선식품/가공식품,젓갈,새우젓,70021903
851,70,2,19,4,식품,신선식품/가공식품,젓갈,오징어젓,70021904
852,70,2,19,5,식품,신선식품/가공식품,젓갈,젓갈 혼합세트,70021905
853,70,2,19,6,식품,신선식품/가공식품,젓갈,조개젓,70021906
854,70,2,19,7,식품,신선식품/가공식품,젓갈,토하젓,70021907
855,70,2,20,1,식품,신선식품/가공식품,조미료/향신료,고춧가루,70022001
856,70,2,20,2,식품,신선식품/가공식품,조미료/향신료,기타 조미료/향신료,70022002
857,70,2,20,3,식품,신선식품/가공식품,조미료/향신료,깨,70022003
858,70,2,20,4,식품,신선식품/가공식품,조미료/향신료,물엿,70022004
859,70,2,20,5,식품,신선식품/가공식품,조미료/향신료,설탕,70022005
860,70,2,20,6,식품,신선식품/가공식품,조미료/향신료,소금,70022006
861,70,2,20,7,식품,신선식품/가공식품,조미료/향신료,식초,70022007
862,70,2,20,8,식품,신선식품/가공식품,조미료/향신료,액젓,70022008
863,70,2,20,9,식품,신선식품/가공식품,조미료/향신료,와사비,70022009
864,70,2,20,10,식품,신선식품/가공식품,조미료/향신료,조미료,70022010
865,70,2,20,11,식품,신선식품/가공식품,조미료/향신료,조미료/향신료 혼합세트,70022011
866,70,2,20,12,식품,신선식품/가공식품,조미료/향신료,후추,70022012
867,70,2,21,1,식품,신선식품/가공식품,즉석탕,갈비탕,70022101
868,70,2,21,2,식품,신선식품/가공식품,즉석탕,곰탕/도가니탕,70022102
869,70,2,21,3,식품,신선식품/가공식품,즉석탕,기타 즉석탕,70022103
870,70,2,21,4,식품,신선식품/가공식품,즉석탕,삼계탕,70022104
871,70,2,21,5,식품,신선식품/가공식품,즉석탕,즉석탕 혼합세트,70022105
872,70,2,21,6,식품,신선식품/가공식품,즉석탕,추어탕,70022106
873,70,2,21,7,식품,신선식품/가공식품,즉석탕,해물탕,70022107
874,70,2,22,1,식품,신선식품/가공식품,차/커피/녹차,기타 차/커피/녹차,70022201
875,70,2,22,2,식품,신선식품/가공식품,차/커피/녹차,녹차,70022202
876,70,2,22,3,식품,신선식품/가공식품,차/커피/녹차,둥글레/옥수수/결명자차,70022203
877,70,2,22,4,식품,신선식품/가공식품,차/커피/녹차,모과/유자차,70022204
878,70,2,22,5,식품,신선식품/가공식품,차/커피/녹차,보이차,70022205
879,70,2,22,6,식품,신선식품/가공식품,차/커피/녹차,생강/대추/전통차,70022206
880,70,2,22,7,식품,신선식품/가공식품,차/커피/녹차,원두커피,70022207
881,70,2,22,8,식품,신선식품/가공식품,차/커피/녹차,율무차,70022208
882,70,2,22,9,식품,신선식품/가공식품,차/커피/녹차,인스턴트커피,70022209
883,70,2,22,10,식품,신선식품/가공식품,차/커피/녹차,차/커피/녹차 혼합세트,70022210
884,70,2,22,11,식품,신선식품/가공식품,차/커피/녹차,커피믹스,70022211
885,70,2,22,12,식품,신선식품/가공식품,차/커피/녹차,코코아/핫초코,70022212
886,70,2,22,13,식품,신선식품/가공식품,차/커피/녹차,허브차,70022213
887,70,2,22,14,식품,신선식품/가공식품,차/커피/녹차,홍차,70022214
888,70,2,23,1,식품,신선식품/가공식품,채소/버섯,산삼/홍삼/수삼,70022301
889,70,2,23,2,식품,신선식품/가공식품,채소/버섯,감자/고구마,70022302
890,70,2,23,3,식품,신선식품/가공식품,채소/버섯,양파,70022303
891,70,2,23,4,식품,신선식품/가공식품,채소/버섯,호박,70022304
892,70,2,23,5,식품,신선식품/가공식품,채소/버섯,오이,70022305
893,70,2,23,6,식품,신선식품/가공식품,채소/버섯,고추,70022306
894,70,2,23,7,식품,신선식품/가공식품,채소/버섯,고춧가루,70022307
895,70,2,23,8,식품,신선식품/가공식품,채소/버섯,옥수수,70022308
896,70,2,23,9,식품,신선식품/가공식품,채소/버섯,무,70022309
897,70,2,23,10,식품,신선식품/가공식품,채소/버섯,가지,70022310
898,70,2,23,11,식품,신선식품/가공식품,채소/버섯,대파/마늘,70022311
899,70,2,23,12,식품,신선식품/가공식품,채소/버섯,상추,70022312
900,70,2,23,13,식품,신선식품/가공식품,채소/버섯,당근,70022313
901,70,2,23,14,식품,신선식품/가공식품,채소/버섯,더덕/도라지/우엉,70022314
902,70,2,23,15,식품,신선식품/가공식품,채소/버섯,마/야콘,70022315
903,70,2,23,16,식품,신선식품/가공식품,채소/버섯,양배추,70022316
904,70,2,23,17,식품,신선식품/가공식품,채소/버섯,나물류,70022317
905,70,2,23,18,식품,신선식품/가공식품,채소/버섯,상황버섯,70022318
906,70,2,23,19,식품,신선식품/가공식품,채소/버섯,영지버섯,70022319
907,70,2,23,20,식품,신선식품/가공식품,채소/버섯,표고버섯,70022320
908,70,2,23,21,식품,신선식품/가공식품,채소/버섯,기타버섯,70022321
909,70,2,23,22,식품,신선식품/가공식품,채소/버섯,기타야채/나물,70022322
910,70,2,24,1,식품,신선식품/가공식품,초콜릿/사탕/껌,껌,70022401
911,70,2,24,2,식품,신선식품/가공식품,초콜릿/사탕/껌,사탕,70022402
912,70,2,24,3,식품,신선식품/가공식품,초콜릿/사탕/껌,엿,70022403
913,70,2,24,4,식품,신선식품/가공식품,초콜릿/사탕/껌,젤리,70022404
914,70,2,24,5,식품,신선식품/가공식품,초콜릿/사탕/껌,초콜릿,70022405
915,70,2,24,6,식품,신선식품/가공식품,초콜릿/사탕/껌,초콜릿/사탕/껌 혼합세트,70022406
916,70,2,24,7,식품,신선식품/가공식품,초콜릿/사탕/껌,카라멜,70022407
917,70,2,24,8,식품,신선식품/가공식품,초콜릿/사탕/껌,푸딩,70022408
918,70,2,25,1,식품,신선식품/가공식품,축산/수산 가공식품,가공식품 혼합세트,70022501
919,70,2,25,2,식품,신선식품/가공식품,축산/수산 가공식품,기타 가공식품,70022502
920,70,2,25,3,식품,신선식품/가공식품,축산/수산 가공식품,닭가슴살,70022503
921,70,2,25,4,식품,신선식품/가공식품,축산/수산 가공식품,돈까스,70022504
922,70,2,25,5,식품,신선식품/가공식품,축산/수산 가공식품,동그랑땡,70022505
923,70,2,25,6,식품,신선식품/가공식품,축산/수산 가공식품,떡갈비/스테이크,70022506
924,70,2,25,7,식품,신선식품/가공식품,축산/수산 가공식품,맛살,70022507
925,70,2,25,8,식품,신선식품/가공식품,축산/수산 가공식품,베이컨,70022508
926,70,2,25,9,식품,신선식품/가공식품,축산/수산 가공식품,새우튀김,70022509
927,70,2,25,10,식품,신선식품/가공식품,축산/수산 가공식품,생선까스,70022510
928,70,2,25,11,식품,신선식품/가공식품,축산/수산 가공식품,소시지,70022511
929,70,2,25,12,식품,신선식품/가공식품,축산/수산 가공식품,순대,70022512
930,70,2,25,13,식품,신선식품/가공식품,축산/수산 가공식품,알류/캐비어,70022513
931,70,2,25,14,식품,신선식품/가공식품,축산/수산 가공식품,양념육,70022514
932,70,2,25,15,식품,신선식품/가공식품,축산/수산 가공식품,어묵,70022515
933,70,2,25,16,식품,신선식품/가공식품,축산/수산 가공식품,오리훈제,70022516
934,70,2,25,17,식품,신선식품/가공식품,축산/수산 가공식품,육포,70022517
935,70,2,25,18,식품,신선식품/가공식품,축산/수산 가공식품,족발/편육,70022518
936,70,2,25,19,식품,신선식품/가공식품,축산/수산 가공식품,치킨/너겟,70022519
937,70,2,25,20,식품,신선식품/가공식품,축산/수산 가공식품,탕수육,70022520
938,70,2,25,21,식품,신선식품/가공식품,축산/수산 가공식품,폭립,70022521
939,70,2,25,22,식품,신선식품/가공식품,축산/수산 가공식품,해물완자/오징어링,70022522
940,70,2,25,23,식품,신선식품/가공식품,축산/수산 가공식품,햄,70022523
941,70,2,26,1,식품,신선식품/가공식품,축산물,기타 축산물,70022601
942,70,2,26,2,식품,신선식품/가공식품,축산물,닭고기(계육),70022602
943,70,2,26,3,식품,신선식품/가공식품,축산물,돼지고기(돈육),70022603
944,70,2,26,4,식품,신선식품/가공식품,축산물,소고기(우육),70022604
945,70,2,26,5,식품,신선식품/가공식품,축산물,오리고기,70022605
946,70,2,26,6,식품,신선식품/가공식품,축산물,육류 선물세트,70022606
947,70,2,27,1,식품,신선식품/가공식품,통조림/캔,고등어 캔,70022701
948,70,2,27,2,식품,신선식품/가공식품,통조림/캔,골뱅이 캔,70022702
949,70,2,27,3,식품,신선식품/가공식품,통조림/캔,과일 통조림,70022703
950,70,2,27,4,식품,신선식품/가공식품,통조림/캔,기타 통조림/캔,70022704
951,70,2,27,5,식품,신선식품/가공식품,통조림/캔,꽁치 캔,70022705
952,70,2,27,6,식품,신선식품/가공식품,통조림/캔,닭가슴살 캔,70022706
953,70,2,27,7,식품,신선식품/가공식품,통조림/캔,옥수수 통조림,70022707
954,70,2,27,8,식품,신선식품/가공식품,통조림/캔,참치 캔,70022708
955,70,2,27,9,식품,신선식품/가공식품,통조림/캔,통조림/캔 세트,70022709
956,70,2,27,10,식품,신선식품/가공식품,통조림/캔,햄 통조림,70022710
957,80,1,1,1,레포츠/여행,스포츠/레포츠/아웃도어용품,등산배낭/스틱/장비/잡화,고도계/시계/나침반,80010101
958,80,1,1,2,레포츠/여행,스포츠/레포츠/아웃도어용품,등산배낭/스틱/장비/잡화,대형배낭(40L이상),80010102
959,80,1,1,3,레포츠/여행,스포츠/레포츠/아웃도어용품,등산배낭/스틱/장비/잡화,등산스틱,80010103
960,80,1,1,4,레포츠/여행,스포츠/레포츠/아웃도어용품,등산배낭/스틱/장비/잡화,보조배낭/힙쌕,80010104
